#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
ringdstd;Ring of Destruction: Slammasters II (Europe 940902 Phoenix Edition) (bootleg);Arcade;ringdest;1994;bootleg;Sports / Wrestling;2;;;good;0;;ringdest;;;;;;;
ringdest;Ring of Destruction: Slammasters II (Europe 940902);Arcade;;1994;Capcom;Sports / Wrestling;2;;;good;0;;;;;;;;;
ringdesth;Ring of Destruction: Slammasters II (Hispanic 940902);Arcade;ringdest;1994;Capcom;Sports / Wrestling;2;;;good;0;;ringdest;;;;;;;
ringrageu;Ring Rage (Ver 2.3A 1992/08/09);Arcade;ringrage;1992;Taito America Corporation;Sports / Wrestling;4;;;good;0;;ringrage;;;;;;;
ringragej;Ring Rage (Ver 2.3J 1992/08/09);Arcade;ringrage;1992;Taito Corporation;Sports / Wrestling;4;;;good;0;;ringrage;;;;;;;
ringrage;Ring Rage (Ver 2.3O 1992/08/09);Arcade;;1992;Taito Corporation Japan;Sports / Wrestling;4;;;good;0;;;;;;;;;
ringfgt2;ringfgt2;Arcade;;;;Sports / Boxing;2;;;;;;;;;;;;;
riot;Riot;Arcade;;1992;NMK;Shooter / 3rd Person;2;;;good;0;;;;;;;;;
riotw;Riot (Woong Bi license);Arcade;riot;1992;Woong Bi;Shooter / 3rd Person;2;;;good;0;;riot;;;;;;;
riotcity;Riot City (Japan);Arcade;;1991;Sega / Westone;Fighter / 2.5D;2;;;good;0;;;;;;;;;
riskchal;Risky Challenge;Arcade;;1993;Irem;Puzzle / Drop;2;;;good;0;;;;;;;;;
rpatrolb;River Patrol (bootleg);Arcade;rpatrol;1981;bootleg;Driving / Boat;2;;;good;0;;rpatrol;;;;;;;
rpatrol;River Patrol (Japan);Arcade;;1981;Orca;Driving / Boat;2;;;good;0;;;;;;;;;
rpatroln;River Patrol (Japan, unprotected);Arcade;rpatrol;1981;Orca;Driving / Boat;2;;;good;0;;rpatrol;;;;;;;
roadf;Road Fighter (set 1);Arcade;;1984;Konami;Driving / Race;2;;;good;0;;;;;;;;;
roadf2;Road Fighter (set 2);Arcade;roadf;1984;Konami;Driving / Race;2;;;good;0;;roadf;;;;;;;
roadf3;Road Fighter (set 3, conversion hack on Hyper Sports PCB);Arcade;roadf;1984;hack;Driving / Race;2;;;good;0;;roadf;;;;;;;
roboarmy;Robo Army;Arcade;;1991;SNK;Fighter / 2.5D;2;;;good;0;;neogeo;;;;;;;
roboarmya;Robo Army (NGM-032 ~ NGH-032);Arcade;roboarmy;1991;SNK;Fighter / 2.5D;2;;;good;0;;roboarmy;;;;;;;
robowres;Robo Wres 2001;Arcade;;1986;Sanritsu / Sega;Sports / Wrestling;2;;;good;0;;;;;;;;;
robocopi;Robocop (FMV Demo);Arcade;;2009;Sergi;System / BIOS;BIOS;;;good;0;;neogeo;;;;;;;
robocopj;Robocop (Japan);Arcade;robocop;1988;Data East Corporation;Platform / Shooter Scrolling;2;;;good;0;;robocop;;;;;;;
robocopb2;Robocop (Red Corporation World bootleg);Arcade;robocop;1989;bootleg;Platform / Shooter Scrolling;2;;;good;0;;robocop;;;;;;;
robocopu0;Robocop (US, revision 0);Arcade;robocop;1988;Data East USA;Platform / Shooter Scrolling;2;;;good;0;;robocop;;;;;;;
robocopu;Robocop (US, revision 1);Arcade;robocop;1988;Data East USA;Platform / Shooter Scrolling;2;;;good;0;;robocop;;;;;;;
robocopb;Robocop (World bootleg);Arcade;robocop;1988;bootleg;Platform / Shooter Scrolling;2;;;good;0;;robocop;;;;;;;
robocopw;Robocop (World, revision 3);Arcade;robocop;1988;Data East Corporation;Platform / Shooter Scrolling;2;;;good;0;;robocop;;;;;;;
robocop;Robocop (World, revision 4);Arcade;;1988;Data East Corporation;Platform / Shooter Scrolling;2;;;good;0;;;;;;;;;
robocop2;Robocop 2 (Euro/Asia v0.10);Arcade;;1991;Data East Corporation;Fighter / 2.5D;2;;;good;0;;;;;;;;;
robocop2j;Robocop 2 (Japan v0.11);Arcade;robocop2;1991;Data East Corporation;Fighter / 2.5D;2;;;good;0;;robocop2;;;;;;;
robocop2ua;Robocop 2 (US v0.05);Arcade;robocop2;1991;Data East Corporation;Fighter / 2.5D;2;;;good;0;;robocop2;;;;;;;
robocop2u;Robocop 2 (US v0.10);Arcade;robocop2;1991;Data East Corporation;Fighter / 2.5D;2;;;good;0;;robocop2;;;;;;;
robotron87;Robotron: 2084 (1987 'shot-in-the-corner' bugfix);Arcade;robotron;1987;hack;Shooter / Field;2;;;good;0;;robotron;;;;;;;
robotron12;Robotron: 2084 (2012 'wave 201 start' hack);Arcade;robotron;2012;hack;Shooter / Field;2;;;good;0;;robotron;;;;;;;
robotrontd;Robotron: 2084 (2015 'tie-die V2' hack);Arcade;robotron;2015;hack;Shooter / Field;2;;;good;0;;robotron;;;;;;;
robotron;Robotron: 2084 (Solid Blue label);Arcade;;1982;Williams / Vid Kidz;Shooter / Field;2;;;good;0;;;;;;;;;
robotronun;Robotron: 2084 (Unidesa license);Arcade;robotron;1982;Williams / Vid Kidz (Unidesa license);Shooter / Field;2;;;good;0;;robotron;;;;;;;
robotronyo;Robotron: 2084 (Yellow/Orange label);Arcade;robotron;1982;Williams / Vid Kidz;Shooter / Field;2;;;good;0;;robotron;;;;;;;
rocnrope;Roc'n Rope;Arcade;;1983;Konami;Platform / Run Jump;2;;;good;0;;;;;;;;;
rocnropek;Roc'n Rope (Kosuka);Arcade;rocnrope;1983;Konami (Kosuka license);Platform / Run Jump;2;;;good;0;;rocnrope;;;;;;;
rockclim;Rock Climber;Arcade;;1981;Taito;Climbing / Mountain - Wall;2;;;good;0;;;;;;;;;
rockduck;Rock Duck (prototype?);Arcade;;1983;Datel SAS;Maze / Collect;2;;;good;0;;;;;;;;;
rocktris;Rock Tris;Arcade;;1994?;Yun Sung;Puzzle / Drop * Mature *;2;;;good;0;;;;;;;;;
rockn3;Rock'n 3 (Japan);Arcade;;1999;Jaleco;Music Game / Instruments;1;;;good;0;;;;;;;;;
rockn4;Rock'n 4 (Japan, prototype);Arcade;;2000;Jaleco / PCCWJ;Music Game / Instruments;1;;;good;0;;;;;;;;;
rockragea;Rock'n Rage (prototype?);Arcade;rockrage;1986;Konami;Maze / Fighter;2;;;good;0;;rockrage;;;;;;;
rockrage;Rock'n Rage (World);Arcade;;1986;Konami;Maze / Fighter;2;;;good;0;;;;;;;;;
rockn;Rock'n Tread (Japan);Arcade;;1999;Jaleco;Music Game / Instruments;1;;;good;0;;;;;;;;;
rockna;Rock'n Tread (Japan, alternate);Arcade;rockn;1999;Jaleco;Music Game / Instruments;1;;;good;0;;rockn;;;;;;;
rockn2;Rock'n Tread 2 (Japan);Arcade;;1999;Jaleco;Music Game / Instruments;1;;;good;0;;;;;;;;;
rockman2j;Rockman 2: The Power Fighters (Japan 960708);Arcade;megaman2;1996;Capcom;Fighter / Versus Co-op;2;;;good;0;;megaman2;;;;;;;
rockmanj;Rockman: The Power Battle (CPS1, Japan 950922);Arcade;megaman;1995;Capcom;Fighter / Versus Co-op;2;;;good;0;;megaman;;;;;;;
rmancp2j;Rockman: The Power Battle (CPS2, Japan 950922);Arcade;megaman;1995;Capcom;Fighter / Versus Co-op;2;;;good;0;;megaman;;;;;;;
rodlandjb2;Rod-Land (Japan bootleg with unencrypted program and GFX);Arcade;rodland;1990;bootleg;Platform / Run Jump;2;;;good;0;;rodland;;;;;;;
rodlandjb;Rod-Land (Japan bootleg with unencrypted program);Arcade;rodland;1990;bootleg;Platform / Run Jump;2;;;good;0;;rodland;;;;;;;
rodlandj;Rod-Land (Japan);Arcade;rodland;1990;Jaleco;Platform / Run Jump;2;;;good;0;;rodland;;;;;;;
rodland;Rod-Land (World, set 1);Arcade;;1990;Jaleco;Platform / Run Jump;2;;;good;0;;;;;;;;;
rodlanda;Rod-Land (World, set 2);Arcade;rodland;1990;Jaleco;Platform / Run Jump;2;;;good;0;;rodland;;;;;;;
rohga1;Rohga Armor Force (Asia/Europe v3.0 set 1);Arcade;rohga;1991;Data East Corporation;Platform / Shooter Scrolling;2;;;good;0;;rohga;;;;;;;
rohga2;Rohga Armor Force (Asia/Europe v3.0 set 2);Arcade;rohga;1991;Data East Corporation;Platform / Shooter Scrolling;2;;;good;0;;rohga;;;;;;;
rohga;Rohga Armor Force (Asia/Europe v5.0);Arcade;;1991;Data East Corporation;Platform / Shooter Scrolling;2;;;good;0;;;;;;;;;
rohgah;Rohga Armor Force (Hong Kong v3.0);Arcade;rohga;1991;Data East Corporation;Platform / Shooter Scrolling;2;;;good;0;;rohga;;;;;;;
rohgau;Rohga Armor Force (US v1.0);Arcade;rohga;1991;Data East Corporation;Platform / Shooter Scrolling;2;;;good;0;;rohga;;;;;;;
rollace;Roller Aces (set 1);Arcade;fightrol;1983;Kaneko (Williams license);Fighter / Vertical;2;;;good;0;;fightrol;;;;;;;
rollace2;Roller Aces (set 2);Arcade;fightrol;1983;Kaneko (Williams license);Fighter / Vertical;2;;;good;0;;fightrol;;;;;;;
rjammer;Roller Jammer;Arcade;;1984;Nichibutsu / Alice;Fighter / Vertical;2;;;good;0;;;;;;;;;
rollergj;Rollergames (Japan);Arcade;rollerg;1991;Konami;Sports / Misc.;2;;;good;0;;rollerg;;;;;;;
rollerg;Rollergames (US);Arcade;;1991;Konami;Sports / Misc.;2;;;good;0;;;;;;;;;
rolcrusha;Rolling Crush (version 1.03.E - 1999/01/29);Arcade;rolcrush;1999;SemiCom / Exit;Puzzle / Toss;2;;;good;0;;rolcrush;;;;;;;
rolcrush;Rolling Crush (version 1.07.E - 1999/02/11, Trust license);Arcade;;1999;SemiCom / Exit (Trust license);Puzzle / Toss;2;;;good;0;;;;;;;;;
rthunder0;Rolling Thunder (oldest);Arcade;rthunder;1986;Namco;Platform / Shooter Scrolling;2;;;good;0;;rthunder;;;;;;;
rthunder1;Rolling Thunder (rev 1);Arcade;rthunder;1986;Namco;Platform / Shooter Scrolling;2;;;good;0;;rthunder;;;;;;;
rthunder2;Rolling Thunder (rev 2);Arcade;rthunder;1986;Namco;Platform / Shooter Scrolling;2;;;good;0;;rthunder;;;;;;;
rthunder;Rolling Thunder (rev 3);Arcade;;1986;Namco;Platform / Shooter Scrolling;2;;;good;0;;;;;;;;;
rthundera;Rolling Thunder (rev 3, hack);Arcade;rthunder;1986;bootleg;Platform / Shooter Scrolling;2;;;good;0;;rthunder;;;;;;;
rthun2;Rolling Thunder 2;Arcade;;1990;Namco;Platform / Shooter Scrolling;2;;;good;0;;;;;;;;;
rthun2j;Rolling Thunder 2 (Japan);Arcade;rthun2;1990;Namco;Platform / Shooter Scrolling;2;;;good;0;;rthun2;;;;;;;
rompers;Rompers (Japan, new version (Rev B));Arcade;;1989;Namco;Maze / Collect;2;;;good;0;;;;;;;;;
romperso;Rompers (Japan, old version);Arcade;rompers;1989;Namco;Maze / Collect;2;;;good;0;;rompers;;;;;;;
clapapa2;Rootin' Tootin' (DECO Cassette) (US);Arcade;clapapa;1983;Data East Corporation;Maze / Collect;2;;;good;0;;clapapa;;;;;;;
clapapa;Rootin' Tootin' / La-Pa-Pa (DECO Cassette) (US);Arcade;;1983;Data East Corporation;Maze / Collect;2;;;good;0;;decocass;;;;;;;
ropeman;Ropeman (bootleg of Roc'n Rope);Arcade;rocnrope;1983;bootleg;Platform / Run Jump;2;;;good;0;;rocnrope;;;;;;;
roughrac;Rough Racer (Japan, Floppy Based, FD1094 317-0058-06b);Arcade;;1990;Sega;Driving / Race Track;2;;;good;0;;;;;;;;;
rranger;Rough Ranger (v2.0);Arcade;sranger;1988;SunA (Sharp Image license);Platform / Shooter Scrolling;2;;;good;0;;sranger;;;;;;;
rrangerb;Rough Ranger (v2.0, bootleg);Arcade;sranger;1988;bootleg;Platform / Shooter Scrolling;2;;;good;0;;sranger;;;;;;;
roundup;Round-Up;Arcade;;1981;Taito Corporation (Amenip/Centuri license);Maze / Defeat Enemies;2;;;good;0;;;;;;;;;
route16bl;Route 16 (bootleg);Arcade;route16;1981;bootleg (Leisure and Allied);Maze / Driving;2;;;good;0;;route16;;;;;;;
route16a;Route 16 (Centuri license, set 1);Arcade;route16;1981;Tehkan / Sun Electronics (Centuri license);Maze / Driving;2;;;good;0;;route16;;;;;;;
route16b;Route 16 (Centuri license, set 2);Arcade;route16;1981;Tehkan / Sun Electronics (Centuri license);Maze / Driving;2;;;good;0;;route16;;;;;;;
route16c;Route 16 (Centuri license, set 3, bootleg?);Arcade;route16;1981;Tehkan / Sun Electronics (Centuri license);Maze / Driving;2;;;good;0;;route16;;;;;;;
route16;Route 16 (Sun Electronics, set 1);Arcade;;1981;Sun Electronics;Maze / Driving;2;;;good;0;;;;;;;;;
route16d;Route 16 (Sun Electronics, set 2);Arcade;route16;1981;Sun Electronics;Maze / Driving;2;;;good;0;;route16;;;;;;;
routex;Route X (bootleg, set 1);Arcade;route16;1981;bootleg;Maze / Driving;2;;;good;0;;route16;;;;;;;
routexa;Route X (bootleg, set 2);Arcade;route16;1981;bootleg;Maze / Driving;2;;;good;0;;route16;;;;;;;
rugrats;Rug Rats;Arcade;wiping;1983;Nichibutsu;Maze / Digging;2;;;good;0;;wiping;;;;;;;
rumba;Rumba Lumber (rev 1);Arcade;;1984;Taito;Maze / Collect;2;;;good;0;;;;;;;;;
rundeep;Run Deep;Arcade;thedeep;1988;Cream Co., Ltd.;Shooter / Gallery;2;;;good;0;;thedeep;;;;;;;
runrun;Run Run (Do! Run Run bootleg);Arcade;dorunrun;1984;bootleg;Maze / Collect;2;;;good;0;;dorunrun;;;;;;;
runark;Runark (Japan);Arcade;growl;1990;Taito Corporation;Fighter / 2.5D;4;;;good;0;;growl;;;;;;;
rushcrsh;Rush & Crash (Japan);Arcade;srumbler;1986;Capcom;Shooter / Driving Vertical;2;;;good;0;;srumbler;;;;;;;
rushatck;Rush'n Attack (US);Arcade;gberet;1985;Konami;Platform / Shooter Scrolling;2;;;good;0;;gberet;;;;;;;
rygar;Rygar (US set 1);Arcade;;1986;Tecmo;Platform / Fighter Scrolling;2;;;good;0;;;;;;;;;
rygar2;Rygar (US set 2);Arcade;rygar;1986;Tecmo;Platform / Fighter Scrolling;2;;;good;0;;rygar;;;;;;;
rygar3;Rygar (US set 3 Old Version);Arcade;rygar;1986;Tecmo;Platform / Fighter Scrolling;2;;;good;0;;rygar;;;;;;;
rygarb;Rygar (US, bootleg);Arcade;rygar;1986;Tecmo;Platform / Fighter Scrolling;2;;;good;0;;rygar;;;;;;;
ryujina;Ryu Jin (Japan, ET910000A PCB);Arcade;ryujin;1993;Taito Corporation;Shooter / Flying Vertical;2;;;good;0;;ryujin;;;;;;;
ryujin;Ryu Jin (Japan, ET910000B PCB);Arcade;;1993;Taito Corporation;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
ryukyud;RyuKyu (Japan) (bootleg of FD1094 317-5023 set);Arcade;ryukyu;1990;bootleg;Puzzle / Cards;1;;;good;0;;ryukyu;;;;;;;
ryukyua;RyuKyu (Japan) (FD1094 317-5023);Arcade;ryukyu;1990;Success / Sega;Puzzle / Cards;1;;;good;0;;ryukyu;;;;;;;
ryukyu;RyuKyu (Rev A, Japan) (FD1094 317-5023A);Arcade;;1990;Success / Sega;Puzzle / Cards;1;;;good;0;;;;;;;;;
kirarast;Ryuusei Janshi Kirara Star;Arcade;;1996;Jaleco;Tabletop / Mahjong * Mature *;1;;;good;0;;;;;;;;;
sosterm;S.O.S.;Arcade;;198?;Terminal;Platform / Run, Jump & Scrolling;1;;;good;0;;;;;;;;;
spyu;S.P.Y. - Special Project Y (US ver. M);Arcade;spy;1989;Konami;Fighter / 2.5D;2;;;good;0;;spy;;;;;;;
spy;S.P.Y. - Special Project Y (World ver. N);Arcade;;1989;Konami;Fighter / 2.5D;2;;;good;0;;;;;;;;;
srdmissn;S.R.D. Mission;Arcade;;1986;Kyugo / Taito Corporation;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
ssmissin;S.S. Mission;Arcade;;1992;Comad;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
svgpcb;S.V.G. - Spectral vs Generation / Sheng Mo Shiji (M68k label V100JP) (ARM label V100JP, ROM 05/12/05 S.V.G V100) (Japan, JAMMA PCB);Arcade;svg;2005;IGS / Idea Factory (AMI license);Fighter / Versus;2;;;good;0;;svg;;;;;;;
svghk;S.V.G. - Spectral vs Generation / Sheng Mo Shiji (M68k label V101HK) (ARM label V101HK, ROM 06/20/05 S.V.G V100);Arcade;svg;2005;IGS / Idea Factory;Fighter / Versus;2;;;good;0;;svg;;;;;;;
svg;S.V.G. - Spectral vs Generation / Sheng Mo Shiji (M68k label V200) (ARM label V200, ROM 10/11/05 S.V.G V201);Arcade;;2005;IGS / Idea Factory;Fighter / Versus;2;;;good;0;;pgm;;;;;;;
sabotenb;Saboten Bombers (set 1);Arcade;;1992;NMK / Tecmo;Platform / Run Jump;2;;;good;0;;;;;;;;;
sabotenba;Saboten Bombers (set 2);Arcade;sabotenb;1992;NMK / Tecmo;Platform / Run Jump;2;;;good;0;;sabotenb;;;;;;;
sadari;Sadari;Arcade;;1993;Dooyong (NTC license);Puzzle / Drop * Mature *;2;;;good;0;;;;;;;;;
safarirj;Safari Rally (Japan);Arcade;safarir;1979;SNK;Maze / Driving;2;;;good;0;;safarir;;;;;;;
safarir;Safari Rally (World);Arcade;;1979;SNK (Taito license);Maze / Driving;2;;;good;0;;;;;;;;;
sagaia;Sagaia (dual screen) (World);Arcade;darius2;1989;Taito Corporation Japan;Shooter / Flying Horizontal;2;;;good;0;;darius2;;;;;;;
saiyugoub1;Sai Yu Gou Ma Roku (Japan bootleg 1);Arcade;chinagat;1988;bootleg;Platform / Fighter;2;;;good;0;;chinagat;;;;;;;
saiyugoub2;Sai Yu Gou Ma Roku (Japan bootleg 2);Arcade;chinagat;1988;bootleg;Platform / Fighter;2;;;good;0;;chinagat;;;;;;;
saiyugou;Sai Yu Gou Ma Roku (Japan);Arcade;chinagat;1988;Technos Japan;Platform / Fighter;2;;;good;0;;chinagat;;;;;;;
nspiritj;Saigo no Nindou (Japan);Arcade;nspirit;1988;Irem;Fighter / 2D;2;;;good;0;;nspirit;;;;;;;
sailormnjee;sailormnjee;Arcade;;;;;;;;;;;;;;;;;;
stdragonb;Saint Dragon (bootleg);Arcade;stdragon;1989;bootleg;Shooter / Flying Horizontal;2;;;good;0;;stdragon;;;;;;;
stdragon;Saint Dragon (set 1);Arcade;;1989;Jaleco;Shooter / Flying Horizontal;2;;;good;0;;;;;;;;;
stdragona;Saint Dragon (set 2);Arcade;stdragon;1989;Jaleco;Shooter / Flying Horizontal;2;;;good;0;;stdragon;;;;;;;
salamandt;Salamander (Tecfri license);Arcade;salamand;1986;Konami (Tecfri license);Shooter / Flying;2;;;good;0;;salamand;;;;;;;
salamand;Salamander (version D);Arcade;;1986;Konami;Shooter / Flying;2;;;good;0;;;;;;;;;
salamandj;Salamander (version J);Arcade;salamand;1986;Konami;Shooter / Flying;2;;;good;0;;salamand;;;;;;;
samesame;Same! Same! Same! (1P set);Arcade;fireshrk;1989;Toaplan;Shooter / Flying Vertical;2;;;good;0;;fireshrk;;;;;;;
samesamenh;Same! Same! Same! (1P set, NEW VER! hack);Arcade;fireshrk;2015;hack (trap15);Shooter / Flying Vertical;2;;;good;0;;fireshrk;;;;;;;
samesame2;Same! Same! Same! (2P set);Arcade;fireshrk;1989;Toaplan;Shooter / Flying Vertical;2;;;good;0;;fireshrk;;;;;;;
samuraij;Samurai (Japan);Arcade;samurai;1980;Sega;Fighter / Field;2;;;good;0;;samurai;;;;;;;
samurai;Samurai (World);Arcade;;1980;Sega;Fighter / Field;2;;;good;0;;;;;;;;;
samuraia;Samurai Aces (World);Arcade;;1993;Psikyo (Banpresto license);Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
tsamuraih;Samurai Nihon-Ichi (bootleg, harder);Arcade;tsamurai;1985;bootleg;Fighter / 2D;2;;;good;0;;tsamurai;;;;;;;
tsamurai;Samurai Nihon-Ichi (set 1);Arcade;;1985;Kaneko / Taito;Fighter / 2D;2;;;good;0;;;;;;;;;
tsamurai2;Samurai Nihon-Ichi (set 2);Arcade;tsamurai;1985;Kaneko / Taito;Fighter / 2D;2;;;good;0;;tsamurai;;;;;;;
samshobs;Samurai Shodown / Samurai Spirits (Boss, Hack);Arcade;samsho;2003;hack;Fighter / Versus;2;;;good;0;;samsho;;;;;;;
samshoh;Samurai Shodown / Samurai Spirits (NGH-045);Arcade;samsho;1993;SNK;Fighter / Versus;2;;;good;0;;samsho;;;;;;;
samsho;Samurai Shodown / Samurai Spirits (NGM-045);Arcade;;1993;SNK;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
samshoa;Samurai Shodown / Samurai Spirits (NGM-045, alt board);Arcade;samsho;1993;SNK;Fighter / Versus;2;;;good;0;;samsho;;;;;;;
samsh2jq;Samurai Shodown II / Shin Samurai Spirits - Haohmaru Jigokuhen (Infinite Power, Hack);Arcade;samsho2;2023;hack;Fighter / Versus;2;;;good;0;;samsho2;;;;;;;
ssho2emb;Samurai Shodown II / Shin Samurai Spirits - Haohmaru Jigokuhen (Move Modeasy Special Attacks V4, Hack);Arcade;samsho2;2009;hack;Fighter / Versus;2;;;good;0;;samsho2;;;;;;;
samsho2;Samurai Shodown II / Shin Samurai Spirits - Haohmaru Jigokuhen (NGM-063 ~ NGH-063);Arcade;;1994;SNK;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
samsho2t;Samurai Shodown II / Shin Samurai Spirits - Haohmaru Jigokuhen (Optimized, Hack);Arcade;samsho2;2020;hack;Fighter / Versus;2;;;good;0;;samsho2;;;;;;;
samsho2pe;Samurai Shodown II / Shin Samurai Spirits - Haohmaru Jigokuhen (Perfect V. 2.2, Hack);Arcade;samsho2;2024;hack (Bear);Fighter / Versus;2;;;good;0;;samsho2;;;;;;;
samsh2sp;Samurai Shodown II / Shin Samurai Spirits - Haohmaru Jigokuhen (Special 2017, Hack);Arcade;samsho2;2023;hack;Fighter / Versus;2;;;good;0;;samsho2;;;;;;;
samsh3bs;Samurai Shodown III / Samurai Spirits - Zankurou Musouken (Boss, Hack);Arcade;samsho3;2003;hack;Fighter / Versus;2;;;good;0;;samsho3;;;;;;;
samsho3h;Samurai Shodown III / Samurai Spirits - Zankurou Musouken (NGH-087);Arcade;samsho3;1995;SNK;Fighter / Versus;2;;;good;0;;samsho3;;;;;;;
samsho3;Samurai Shodown III / Samurai Spirits - Zankurou Musouken (NGM-087);Arcade;;1995;SNK;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
samsh4bs;Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin (Boss, Hack);Arcade;samsho4;2004;hack;Fighter / Versus;2;;;good;0;;samsho4;;;;;;;
samsho4;Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin (NGM-222 ~ NGH-222);Arcade;;1996;SNK;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
samsh4sp;Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin (Special 2017, Hack);Arcade;samsho4;2017;hack;Fighter / Versus;2;;;good;0;;samsho4;;;;;;;
samsho5b;Samurai Shodown V / Samurai Spirits Zero (bootleg);Arcade;samsho5;2003;bootleg;Fighter / Versus;2;;;good;0;;samsho5;;;;;;;
samsh5bs;Samurai Shodown V / Samurai Spirits Zero (Boss, Hack);Arcade;samsho5;2004;hack;Fighter / Versus;2;;;good;0;;samsho5;;;;;;;
samsh5fd;Samurai Shodown V / Samurai Spirits Zero (Fully Decrypted);Arcade;samsho5;2003;Yuki Enterprise / SNK Playmore;Fighter / Versus;2;;;good;0;;samsho5;;;;;;;
samsho5x;Samurai Shodown V / Samurai Spirits Zero (hack of XBOX version);Arcade;samsho5;2013;hack;Fighter / Versus;2;;;good;0;;samsho5;;;;;;;
samsho5h;Samurai Shodown V / Samurai Spirits Zero (NGH-2700);Arcade;samsho5;2003;Yuki Enterprise / SNK Playmore;Fighter / Versus;2;;;good;0;;samsho5;;;;;;;
samsho5;Samurai Shodown V / Samurai Spirits Zero (NGM-2700, set 1);Arcade;;2003;Yuki Enterprise / SNK Playmore;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
samsho5a;Samurai Shodown V / Samurai Spirits Zero (NGM-2700, set 2);Arcade;samsho5;2003;Yuki Enterprise / SNK Playmore;Fighter / Versus;2;;;good;0;;samsho5;;;;;;;
samsh5pf;Samurai Shodown V Perfect / Samurai Spirits Zero Perfect (bootleg, hack);Arcade;samsh5sp;2020;bootleg;Fighter / Versus;2;;;good;0;;samsh5sp;;;;;;;
ss5spfd;Samurai Shodown V Special / Samurai Spirits Zero Special (Fully Decrypted);Arcade;samsh5sp;2004;Yuki Enterprise / SNK Playmore;Fighter / Versus;2;;;good;0;;samsh5sp;;;;;;;
samsh5spho;Samurai Shodown V Special / Samurai Spirits Zero Special (NGH-2720, 1st release, censored);Arcade;samsh5sp;2004;Yuki Enterprise / SNK Playmore;Fighter / Versus;2;;;good;0;;samsh5sp;;;;;;;
samsh5sph;Samurai Shodown V Special / Samurai Spirits Zero Special (NGH-2720, 2nd release, less censored);Arcade;samsh5sp;2004;Yuki Enterprise / SNK Playmore;Fighter / Versus;2;;;good;0;;samsh5sp;;;;;;;
samsh5fe;Samurai Shodown V Special / Samurai Spirits Zero Special (NGM-272) (NGH-272) (Final Edition, location test version);Arcade;samsh5sp;2004;Yuki Enterprise / SNK Playmore;Fighter / Versus;2;;;good;0;;samsh5sp;;;;;;;
samsh5sp;Samurai Shodown V Special / Samurai Spirits Zero Special (NGM-2720);Arcade;;2004;Yuki Enterprise / SNK Playmore;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
kovphsqj;San Guo Zhan Ji - Heng Sao Qian Jun (Hack);Arcade;kovplus;2023;hack;Fighter / 2.5D;4;;;good;0;;kovplus;;;;;;;
kovlsyx;San Guo Zhan Ji - Luan Shi Ying Xiong;Arcade;kovshp;2014;hack;Fighter / 2.5D;4;;;good;0;;kovshp;;;;;;;
kovqxzbws;San Guo Zhan Ji - Qun Xiong Zheng Ba Feng Yun Zai Qi (Hack, ver. 2022-07-31);Arcade;kovshp;2022;IGS;Fighter / 2.5D;4;;;good;0;;kovshp;;;;;;;
kovpxba;San Guo Zhan Ji - Xiao Bing Zheng Ba (Ver.A, Hack);Arcade;kovplus;2018;hack;Fighter / 2.5D;4;;;good;0;;kovplus;;;;;;;
kovpxbb;San Guo Zhan Ji - Xiao Bing Zheng Ba (Ver.B, Hack);Arcade;kovplus;2018;hack;Fighter / 2.5D;4;;;good;0;;kovplus;;;;;;;
kovptstd;San Guo Zhan Ji - Zhen Tun Shi Tian Di (Hack);Arcade;kovplus;2023;hack;Fighter / 2.5D;4;;;good;0;;kovplus;;;;;;;
sandscrp;Sand Scorpion;Arcade;;1992;Face;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
sandscrpa;Sand Scorpion (Earlier);Arcade;sandscrp;1992;Face;Shooter / Flying Vertical;2;;;good;0;;sandscrp;;;;;;;
kovshxsh;Sangoku Senki Super Heroes - Evil & Darkness Plus (Hack);Arcade;kovsh;2021;hack;Fighter / 2.5D;4;;;good;0;;kovsh;;;;;;;
wofa;Sangokushi II (Asia 921005);Arcade;wof;1992;Capcom;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
wofabl;Sangokushi II (Asia, bootleg, set 1);Arcade;wof;1992;hack;Fighter / 2.5D;3;;;good;0;;wof;;;;;;;
